སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ། ||| Homage to all the buddhas and bodhisattvas!
འཇམ་དཔལ་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་གང་ལྟུང་བ་ལ་ལྟུང་བ་མེད་པར་མཐོང་བ་དང་། འདུལ་བ་མ་ཡིན་པ་ལ་འདུལ་བར་མཐོང་བ་དང་། ||| “Furthermore, Mañjuśrī, a bodhisattva who sees downfalls as nondownfalls, who sees discipline as nondiscipline,
ཀུན་ནས་ཉོན་མོངས་པ་ལ་རྣམ་པར་བྱང་བར་མཐོང་བ་དང་། འཁོར་བའི་ཁམས་ལ་མྱ་ངན་ལས་འདས་པའི་དབྱིངས་སུ་མཐོང་བ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ||| who sees affliction as purity, and who sees saṃsāric realms as the sphere of nirvāṇa will attain purification of karmic obscurations.
འཇམ་དཔལ་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་གང་འདོད་ཆགས་ཀྱི་ཁམས་ལ་མྱ་ངན་ལས་འདས་པའི་དབྱིངས་སུ་མཐོང་བ་དང་། ||| “Furthermore, Mañjuśrī, a bodhisattva who sees the realm of desire as the sphere of nirvāṇa,
ཞེ་སྡང་གི་ཁམས་ལ་མྱ་ངན་ལས་འདས་པའི་དབྱིངས་སུ་མཐོང་བ་དང་། གཏི་མུག་གི་ཁམས་ལ་མྱ་ངན་ལས་འདས་པའི་དབྱིངས་སུ་མཐོང་བ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| who sees the realm of hatred as the sphere of nirvāṇa, and who sees the realm of delusion as the sphere of nirvāṇa will attain purification of karmic obscurations.
འཇམ་དཔལ་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་གང་ཆོས་ཐམས་ཅད་ལ་སངས་རྒྱས་ཀྱི་ཆོས་སུ་ཡང་དག་པར་མཐོང་བ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| “Furthermore, Mañjuśrī, a bodhisattva mahāsattva who truly sees all phenomena as the teachings of the Buddha will attain purification of karmic obscurations.
འཇམ་དཔལ་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་གང་ཆོས་ཐམས་ཅད་ནམ་མཁའི་གཞི་ལས་བྱུང་བར་མཐོང་བ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| “Furthermore, Mañjuśrī, a bodhisattva who sees all phenomena as arising from the ground of space will attain purification of karmic obscurations.
འཇམ་དཔལ་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་གང་སེར་སྣའི་ཆོས་རྣམས་དང་། སྦྱིན་པའི་ཆོས་རྣམས་ལ་གཉིས་སུ་མི་འབྱེད་པ་དང་། ། ||| “Furthermore, Mañjuśrī, a bodhisattva who does not distinguish between the phenomena of avarice and the phenomena of generosity,
འཆལ་པའི་ཚུལ་ཁྲིམས་ཀྱི་ཆོས་རྣམས་དང་། ཚུལ་ཁྲིམས་ཀྱི་ཆོས་རྣམས་ལ་གཉིས་སུ་མི་འབྱེད་པ་དང་། ། ||| who does not distinguish between the phenomena of immoral conduct and the phenomena of moral conduct,
གནོད་སེམས་ཀྱི་ཆོས་རྣམས་དང་། བཟོད་པའི་ཆོས་རྣམས་ལ་གཉིས་སུ་མི་འབྱེད་པ་དང་། ||| who does not distinguish between the phenomena of malice and the phenomena of patience,
ལེ་ལོའི་ཆོས་རྣམས་དང་། བརྩོན་འགྲུས་ཀྱི་ཆོས་རྣམས་ལ་གཉིས་སུ་མི་འབྱེད་པ་དང་། ||| who does not distinguish between the phenomena of laziness and the phenomena of diligence,
རྣམ་པར་གཡེངས་པའི་ཆོས་རྣམས་དང་། བསམ་གཏན་གྱི་ཆོས་རྣམས་ལ་གཉིས་སུ་མི་འབྱེད་པ་དང་། ། ||| who does not distinguish between the phenomena of distraction and the phenomena of meditation,
འཆལ་པའི་ཤེས་རབ་ཀྱི་ཆོས་རྣམས་དང་། ཤེས་རབ་ཀྱི་ཆོས་རྣམས་ལ་གཉིས་སུ་མི་འབྱེད་པ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| and who does not distinguish between the phenomena of misconstrued wisdom and the phenomena of wisdom will attain purification of karmic obscurations.
འཇམ་དཔལ་གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་གང་ཉོན་མོངས་པ་ཐམས་ཅད་ལ་སངས་རྒྱས་ཀྱི་ཆོས་རྣམས་སུ་མོས་པ་དེས་ནི་ལས་ཀྱི་སྒྲིབ་པ་རྣམ་པར་དག་པ་ཐོབ་པར་འགྱུར་རོ། ། ||| “Furthermore, Mañjuśrī, a bodhisattva who is convinced that all afflictions are the Buddhadharma will attain purification of karmic obscurations.”
དེ་ནས་བཅོམ་ལྡན་འདས་ལ་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པས་འདི་སྐད་ཅེས་གསོལ་ཏོ། ། ||| Youthful Mañjuśrī asked the Bhagavān,
བཅོམ་ལྡན་འདས་བྱང་ཆུབ་སེམས་དཔའ་ཇི་ལྟར་ཉོན་མོངས་པ་ཐམས་ཅད་ལ་སངས་རྒྱས་ཀྱི་ཆོས་རྣམས་འཇུག་པར་བགྱིད་པ་ལགས། ། ||| “Bhagavān, how do the bodhisattvas integrate the teachings of the Buddha into all afflictions?”
བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ། འཇམ་དཔལ་འདི་ཇི་སྙམ་དུ་སེམས། ||| “Mañjuśrī, what do you think?” answered the Bhagavān.
ཆོས་འགའ་ཙམ་ཡང་ཆོས་འགའ་ཙམ་ལ་ཀུན་ནས་ཉོན་མོངས་པའི་བྱ་བ་བྱེད་དམ། ||| “Does a phenomenon engage in afflicted acts with respect to another phenomenon?”
བཅོམ་ལྡན་འདས་དེ་ནི་མ་ལགས་སོ། ||| “Bhagavān, no, it does not,”
ཆོས་འགའ་ཙམ་ཡང་ཆོས་འགའ་ཙམ་ལ་རྣམ་པར་བྱང་བའི་བྱ་བ་བྱེད་དམ། ||| “Does a phenomenon engage in pure acts with respect to another phenomenon?”
བཅོམ་ལྡན་འདས་དེ་ནི་མ་ལགས་སོ། །བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ། ||| “Bhagavān, no, it does not,” replied Mañjuśrī.
ཁྱོད་ཀྱིས་མི་སྐྱེ་བའི་ཆོས་ལ་བཟོད་པ་ཇི་ལྟར་ཐོབ། ||| “How did you attain patient forbearance in seeing all phenomena as nonarising?”
འཇམ་དཔལ་གྱིས་གསོལ་པ། བཅོམ་ལྡན་འདས་བདག་གིས་ནི་ཉོན་མོངས་པ་ཐམས་ཅད་ལ་མི་སྐྱེ་བའི་ཆོས་ལ་བཟོད་པ་ཐོབ་ལགས་སོ། ||| “Bhagavān,” replied Mañjuśrī, “it is with respect to all afflictions that I have attained patient forbearance in seeing all phenomena as nonarising.
དེ་ཅིའི་སླད་དུ་ཞེ་ན། ། ||| Why?
བཅོམ་ལྡན་འདས་ཉོན་མོངས་པ་ཐམས་ཅད་ནི་ནམ་མཁའི་གཞི་ལས་བྱུང་བའི་སླད་དུ་སྟེ། བཅོམ་ལྡན་འདས་བདག་གིས་ནི་ཆོས་འགའ་ཙམ་ཡང་ཡོངས་སུ་མ་འཚལ་ཅིང་མ་སྤངས་ལ། མ་བསྒོམས་ཤིང་མངོན་སུམ་དུ་མ་བགྱིས་ལགས་སོ། ། ||| Bhagavān, since all afflictions arise from the ground of space, I neither seek, nor abandon, nor meditate on, nor manifest any phenomenon.
བཅོམ་ལྡན་འདས་བྱིས་པ་སོ་སོའི་སྐྱེ་བོ་ཐམས་ཅད་ནི་སངས་རྒྱས་ཀྱི་ཆོས་རྣམས་དང་བྲལ་བ་ཡང་མ་ལགས། རྟོགས་པ་ཡང་མ་ལགས་ཏེ། ||| Bhagavān, childish ordinary beings are neither separate from the teachings of the Buddha, nor have they realized them;
བཅོམ་ལྡན་འདས་ཉོན་མོངས་པ་སྤང་བའི་སླད་དུ་སངས་རྒྱས་ཀྱི་ཆོས་རྣམས་ལ་དམིགས་པ་དེ་དག་ནི་ཕོངས་པར་འགྱུར་བ་ལགས་སོ། ། ||| Bhagavān, in order to abandon afflictions, I have abandoned these apprehensions of the Buddha’s teachings.”
དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ལེགས་སོ་ཞེས་བྱ་བ་བྱིན་ཏེ། ||| Then the Bhagavān praised Youthful Mañjuśrī: “Very well done,
ལེགས་སོ། །ལེགས་སོ། ||| very well done.
འཇམ་དཔལ་སྔོན་བྱུང་བ་འདས་པའི་དུས་བསྐལ་པ་གྲངས་མེད་པའི་གཞལ་དུ་མེད་པ། ཚད་མེད་པ། བསམ་གྱིས་མི་ཁྱབ་པ། དཔག་ཏུ་མེད་པའི་ཕ་རོལ་བས་ཀྱང་ཆེས་ཕ་རོལ་དུ་གྱུར་པ་དེའི་ཚེ་དེའི་དུས་ན། ། ||| “Mañjuśrī, a long time in the past, incalculable, immeasurable, measureless, inconceivable, unfathomable eons ago,
འཇིག་རྟེན་གྱི་ཁམས་ཤིན་ཏུ་དྲི་ལྡན་ཞེས་བྱ་བར་ ||| in a world system called Most Fragrant,
དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རིག་པ་དང་ཞབས་སུ་ལྡན་པ། ||| the tathāgata, arhat, perfectly complete buddha, endowed with perfect knowledge and virtue,
བདེ་བར་གཤེགས་པ། འཇིག་རྟེན་མཁྱེན་པ། ། ||| the sugata, the knower of the world,
སྐྱེས་བུ་འདུལ་བའི་ཁ་ལོ་སྒྱུར་བ་བླ་ན་མེད་པ། ||| unsurpassed guide who tames beings,
ལྷ་དང་མི་རྣམས་ཀྱི་སྟོན་པ། ། ||| teacher of gods and men,
སངས་རྒྱས་བཅོམ་ལྡན་འདས་ཉི་མའི་སྙིང་པོ་འོད་ཟེར་དྲི་མ་མེད་པ་ཞེས་བྱ་བ་འཇིག་རྟེན་དུ་བྱུང་ངོ་། ||| the buddha bhagavān Stainless Light, the Essence of the Sun appeared in the world.
འཇམ་དཔལ་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་ཉི་མའི་སྙིང་པོ་འོད་ཟེར་དྲི་མ་མེད་པ་དེའི་སྐུ་ཚེའི་ཚད་ནི་བསྐལ་པ་དགུ་སྟོང་ཐུབ་པར་གྱུར་ཏོ། ། ||| Mañjuśrī, this tathāgata, arhat, perfectly complete buddha Stainless Light, the Essence of the Sun was able to live for nine thousand eons.
འཇིག་རྟེན་གྱི་ཁམས་དེའི་སེམས་ཅན་གང་ཡིན་པ་དེ་དག་ནི་དམན་པ་ལ་མོས་པར་གྱུར་ཏེ། ། ||| The sentient beings of that world system took an interest in the lesser paths.
རྒྱ་ཆེན་པོ་ལ་མོས་པ་ནི་ཉུང་བར་གྱུར་ཏོ། ། ||| Interest in the great paths decreased.
དེ་བཞིན་གཤེགས་པ་དེ་ཡོངས་སུ་མྱ་ངན་ལས་འདས་པའི་དམ་པའི་ཆོས་ནི་ལོ་སྟོང་གི་བར་དུ་གནས་པར་གྱུར་ཏོ། ||| After this tathāgata passed into parinirvāṇa, his sacred Dharma endured for a thousand years.
དེའི་སྐུ་གདུང་རྣམས་ཀྱང་འདི་ལྟ་སྟེ་དཔེར་ན་ངའི་སྐུ་གདུང་ཇི་ལྟར་རྒྱས་པར་འགྱུར་བ་བཞིན་དུ་རྒྱས་པར་གྱུར་ཏོ། ||| His bodily relics proliferated in the same way that my bodily relics will proliferate.
འཇམ་དཔལ་དེའི་ཚེ་དགེ་སློང་དཔས་བྱིན་ཞེས་བྱ་བ་ཚུལ་ཁྲིམས་ཀྱི་ཕུང་པོ་ལ་གནས་པ། ||| “Mañjuśrī, at that time there appeared a monk called Vīradatta. He practiced all that is contained in the Buddha’s teaching of moral conduct.
ངོ་ཚ་ཤེས་ཤིང་བསླབ་པ་འདོད་པ། མང་དུ་ཐོས་པ་ཞིག་བྱུང་སྟེ། ||| He was modest, inclined to the higher trainings, and learned.
དགེ་སློང་དེ་མཛེས་ཤིང་བལྟ་ན་སྡུག་ལ། ||| That monk was handsome and lovely to behold.
ཁ་དོག་བཟང་པོ་རྒྱས་པ་མཆོག་དང་ལྡན་ནོ། ||| He was of fine color and complexion.
དེ་ནང་པར་སྨད་གཡོགས་བགོས་ནས་ལྷུང་བཟེད་དང་ཆོས་གོས་བླངས་ཏེ། ||| One morning he put on his lower garment, took his begging bowl and robes,
གྲོང་ཁྱེར་ཆེན་པོ་རྣམ་པར་རྒྱལ་བར་བསོད་སྙོམས་ཀྱི་ཕྱིར་སོང་ངོ་། ||| and went to the great city of Vijaya in order to beg for alms.
དེ་གྲོང་ཁྱེར་དེ་ན་བསོད་སྙོམས་ཀྱི་ཕྱིར་རྒྱུ་ཞིང་ཚོང་དཔོན་གྱི་ཁྱིམ་ཞིག་ཏུ་སོང་བ་དང་། ། ||| As he walked around the city begging for alms, he came to a merchant’s home.
ཚོང་དཔོན་གྱི་ཁྱིམ་དེ་ན་ཡང་ཚོང་དཔོན་གྱི་བུ་མོ་གཟུགས་བཟང་ཞིང་མཛེས་ལ་བལྟ་ན་སྡུག་པ་མི་ལ་མ་བཏང་བ་ཞིག་ཡོད་དོ། ། ||| In that merchant’s home was the merchant’s daughter. Her body was shapely; she was beautiful, lovely to behold, and she had not yet been bestowed upon a husband.
དེ་ནས་ཚོང་དཔོན་གྱི་བུ་མོ་དེས་དགེ་སློང་དཔས་བྱིན་མཐོང་ནས་འདོད་ཆགས་ཀྱི་སེམས་སྐྱེས་ ||| “When the merchant’s daughter saw the monk Vīradatta, lustful intentions were aroused in her
གལ་ཏེ་བདག་གིས་དགེ་སློང་དཔས་བྱིན་འདི་བདག་གི་ཁྱིམ་ཐབ་ཏུ་མ་ཐོབ་ན་ནི་བདག་འཆི་བར་འགྱུར་རོ་སྙམ་ནས་སུ་ལ་ཡང་བསྙད་མ་ནུས་ཏེ། ||| she thought, ‘If I do not gain the monk Vīradatta as my husband, I will die.’ Being unable to talk about this to anyone and
དེ་འདོད་ཆགས་ཀྱིས་ཡོངས་སུ་གདུངས་པ་དེ་ཉིད་ཀྱིས་ནད་ཞུགས་པར་གྱུར་ཏོ། ||| deeply distressed by her desire, she became ill.
དེ་ནས་དགེ་སློང་དཔས་བྱིན་བསོད་སྙོམས་ཀྱི་ཕྱིར་རྒྱུ་བ་བྱས་ནས་གཙུག་ལག་ཁང་དུ་སོང་ངོ་། ། ||| After the monk Vīradatta had made his rounds begging for alms, he went to the main temple.
བུ་མོ་དེའི་ཕ་ཡང་འཆི་བའི་དུས་བྱས་སོ། ། ||| The girl’s father had died, too.
དེ་ནས་བུ་མོ་དེའི་མས་བུ་མོ་དེ་ལ་ཁྱོད་ཅིའི་ཕྱིར་འདི་ལྟར་ན་བར་གྱུར་ཅེས་སྨྲས་ན། ||| “The girl’s mother asked her, ‘Why have you fallen so ill?’
དེ་ཅང་མི་སྨྲ་ཞིང་ཁ་ཟས་མི་ཟ་བར་འདུག་གོ། ། ||| But the girl did not respond and continued to fast.
དེ་ནས་བུ་མོ་དེའི་ནེའུ་ལྡངས་བདེ་བ་དང་སྡུག་བསྔལ་མཚུངས་པར་སྤྱོད་པ་རྣམས་ཀྱིས་བུ་མོ་དེ་ལ་ཁྱོད་ཅིའི་ཕྱིར་འདི་ལྟར་ན་བར་གྱུར་ཅེས་དྲིས་སོ། ||| “Then the girl’s friends of the same age who had experienced the same joys and pains asked her, ‘Why have you fallen so ill?’
བདག་གིས་དགེ་སློང་ཆེ་གེ་མོ་ཞིག་མཐོང་ནས། དེ་ལ་འདུན་པའི་འདོད་ཆགས་སྐྱེས་ཏེ། ། ||| ‘When I saw a certain monk, I gave rise to longing desire.
བདག་དགེ་སློང་དེ་དང་ཕྲད་ན་ནི་ནད་འདི་ལས་སོས་པར་འགྱུར་རོ། ། ||| If I have sex with this monk, I will be cured from my illness,
ཅི་སྟེ་ཕྲད་པར་མ་གྱུར་ན་ནི་འཆི་བར་འགྱུར་རོ། ||| but if I do not have sex with him, I will die.’
དེ་ནས་བུ་མོ་དེ་དག་གིས་བུ་མོ་དེ་ལས་ཐོས་ནས་དེའི་མ་ལ་བསྙད་དོ། ||| “The other girls told her mother what she had said,
དེ་ནས་དེའི་མ་འདི་སྙམ་དུ་སེམས་ཏེ། ||| whereupon her mother thought,
གལ་ཏེ་དགེ་སློང་དཔས་བྱིན་དང་ཕྲད་པར་མ་གྱུར་ན་ནི་ཅི་བྱར་ཡང་མེད་ཀྱིས་བུ་མོ་འདི་ནི་འཆི་བར་འགྱུར་རོ་ ||| ‘If she does not have sex with the monk Vīradatta there is nothing that can be done to keep this girl from dying.’
ཡང་འདི་སྙམ་དུ་བསམས་ཏེ། ། ||| And then she thought,
བདག་གིས་བུ་མོ་འདི་དགེ་སློང་དཔས་བྱིན་ལས་ལུང་ནོད་དུ་གཞུག་གོར་མ་ཆག་གོ། ། ||| ‘I must have my daughter receive instruction from the monk Vīradatta.
འོན་ཏང་དགེ་སློང་དཔས་བྱིན་དེ་ཁྱིམ་འདིར་རྟག་ཏུ་འོང་བར་འགྱུར་རོ་ ||| Then the monk Vīradatta will come to our home regularly.’
དེ་ནས་དགེ་སློང་དཔས་བྱིན་ཡང་གྲོང་ཁྱེར་རྣམ་པར་རྒྱལ་བར་བསོད་སྙོམས་ཀྱི་ཕྱིར་རྒྱུ་ཞིང་ཚོང་དཔོན་གྱི་ཁྱིམ་དེར་ཡང་བསོད་སྙོམས་ཀྱི་ཕྱིར་སོང་སྟེ། ||| “Subsequently the monk Vīradatta returned to the city of Vijaya in order to beg for alms, and again he went to the merchant’s home in order to beg for alms.
དེ་ནང་དུ་ཞུགས་པ་དང་། ||| He went inside,
ཚོང་དཔོན་གྱི་བུ་མོ་ཉམ་ཆུང་བར་གྱུར་པ་མཐོང་ནས། ||| and when he saw that the merchant’s daughter had become so weak he asked,
དེས་བུ་མོ་འདི་ཅིའི་ཕྱིར་ཉམ་ཆུང་ཞིང་ན་བར་གྱུར་ཅེས་སྨྲས་སོ། ། ||| ‘Why has this girl become so weak and ill?’
བུ་མོ་དེའི་མས་སྨྲས་པ། ། ||| “The girl’s mother replied,
བུ་མོ་འདིས་ཆོས་ཉན་པར་འདོད་པ་ལས་བདག་གིས་བགེགས་བྱས་ནས་དེའི་ཕྱིར་འདི་ན་བར་གྱུར་ཏོ། ། ||| ‘The girl wanted to listen to the Dharma but I prevented her. This is why she fell ill.’
དགེ་སློང་དཔས་བྱིན་དེས་བུ་མོ་དེའི་མ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ། ||| “The monk Vīradatta therefore said to the girl’s mother,
ཁྱོད་བུ་མོ་འདི་ཆོས་ཉན་པ་ལ་བགེགས་མ་བྱེད་ཅིག། ། ||| ‘Do not prevent this girl from listening to the Dharma.’
གལ་ཏེ་སློབ་དཔོན་གྱིས་བུ་མོ་འདི་ལ་ལུང་དབོག་ན་ནི་བདག་བུ་མོ་འདི་ཆོས་ཉན་པ་ལ་བགེགས་མི་བགྱིད་དོ། ། ||| ‘If you, master, will impart instruction to her, I shall not prevent this girl from listening to the Dharma.’
དགེ་སློང་དཔས་བྱིན་གྱིས་སྨྲས་པ། ||| “The monk Vīradatta said,
བུ་མོ་འདི་ལ་བདག་གིས་ལུང་དཔོག་པར་བྱའོ། ། ||| ‘I shall impart instruction to this girl.’
བུ་མོའི་མས་སྨྲས་པ། ||| The girl’s mother asked her,
སློབ་དཔོན་རྟག་ཏུ་ཁྱིམ་འདིར་གཤེགས་ཤིག ། ||| ‘Master, please come to our home regularly,’
དཔས་བྱིན་གྱིས་སྨྲས་པ། འོང་བར་བྱའོ། ། ||| “ ‘I shall come,’ Vīradatta replied.
དེ་ནས་བུ་མོ་དེས་དགེ་སློང་གི་ཚིག་ཐོས་ནས་ཚུལ་བཞིན་མ་ཡིན་པ་ཡིད་ལ་བྱེད་པ་དེ་ལས་རྩེ་ཞིལ་བར་གྱུར་ཏེ། ||| “When she heard the monk’s words, the girl’s improper thoughts became less overpowering than they had been,
བདག་གིས་ཀྱང་ཅི་ནས་བདག་འདོད་པ་བཞིན་བྱེད་པར་འགྱུར་བར་ཆགས་པར་འགྱུར་བར་བྱའོ་སྙམ་མོ། ||| she thought, ‘Now I shall by all means make him act according to my desire; I shall seduce him.’
བུ་མོ་དེས་དགེ་སློང་དེ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ། ། ||| She said to the monk,
བདག་ལ་ཐུགས་བརྩེ་བའི་སླད་དུ་སློབ་དཔོན་ཁྱིམ་འདིར་གཤེགས་པར་གསོལ་ལོ། ། ||| ‘Master, please do me the favor of coming to our home.’
དེ་ནས་དགེ་སློང་དཔས་བྱིན་དེས་ཅང་མི་སྨྲ་བས་ཁས་བླངས་ནས་བསོད་སྙོམས་ཁྱེར་ཏེ་གཙུག་ལག་ཁང་དུ་སོང་ངོ་། ། ||| “The monk Vīradatta wordlessly indicated his agreement, took his alms, and went to the main temple.
དེ་ནས་བུ་མོ་དེའི་མས་བུ་མོ་དེ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ། ། ||| “Then the girl’s mother told her,
བུ་མོ་ཁྱོད་ད་ཕྱིན་ཅད་རྒྱན་གྱིས་བརྒྱན་པར་གྱིས་ལ། ||| ‘Daughter, from now on adorn yourself with jewels,
ཙན་དན་གྱིས་ལུས་བྱུག་པ་དང་། ||| anoint your body with sandalwood,
གོས་ཁ་དོག་སྣ་ཚོགས་བགོ་བར་གྱིས་ལ་ཅི་ནས་ཁྱོད་ཀྱི་དབང་དུ་འགྱུར་བ་དེ་བཞིན་དུ་ཁྱོད་ཀྱིས་ནན་ཏན་བྱོས་ཤིག། ||| dress yourself in colorful robes. You must make an effort to be sure that he falls under your power!’
དེས་ཀྱང་དེ་བཞིན་དུ་ནན་ཏན་བྱས་སོ། ། ||| Accordingly, the girl applied herself with effort.
དེ་ནས་དགེ་སློང་དཔས་བྱིན་ཡང་དང་ཡང་དུ་ཁྱིམ་དེར་འོང་ཞིང་ཡིད་བརྟན་པར་གྱུར་ཏོ། ། ||| “Thereafter, the monk Vīradatta visited her home repeatedly and they became friends.
དེས་རྟག་ཏུ་མཐོང་བས་བུ་མོ་དེ་ལ་འདོད་ཆགས་ཀྱི་སེམས་བསྐྱེད་དེ། ||| From seeing her all the time, he gave rise to lustful intentions toward the girl.
དེ་འདོད་ཆགས་ཡིད་ལ་བྱེད་པ་དེ་དང་ལྷན་ཅིག་གནས་ནས་འདོད་ཆགས་ཀྱིས་ཀུན་ནས་དཀྲིས་པར་གྱུར་ཏོ། ། ||| Preoccupied by desire and being in her company, he became fettered by desire.
དེ་བུ་མོ་དེ་དང་ལྷན་ཅིག་ཏུ་ཤིན་ཏུ་འདྲེས་པར་གནས་ཤིང་འདུག་པར་གྱུར་ཏེ། ||| He came together with the girl, and had full sexual intercourse with her.
དེ་འདྲེས་ཤིང་དེར་མངོན་པར་དགའ་ནས་ཡང་དང་ཡང་དུ་གནས་པར་གྱུར་ཏོ། ། ||| Becoming intimate with her, and adoring her, he had intercourse with her again and again.
དེ་ནས་དགེ་སློང་དཔས་བྱིན་དེ་བུ་མོ་དང་ལྷན་ཅིག་ཏུ་འདུ་ཞིང་འདུག་འདུག་པ་སྔོན་བུ་མོ་དེ་གང་གིས་བསླངས་པའི་ཁྱིམ་ཐབ་དེས་ཐོས་སོ། ||| “The suitor who had previously asked for her hand heard that Vīradatta had been sleeping with the girl;
དགེ་སློང་དཔས་བྱིན་དེ་བུ་མོ་དེ་དང་ལྷན་ཅིག་ཏུ་ཡང་དང་ཡང་དུ་འདུག་པ་དང་། དེ་འདི་སྙམ་དུ་སེམས་ཏེ། དགེ་སློང་དཔས་བྱིན་འདི་བདག་གིས་ཐབས་ཀྱིས་བཟུང་སྟེ་གསད་དོ་སྙམ་མོ། ། ||| thinking about how the monk Vīradatta had been with the girl again and again, he decided to seize him and kill him.
དགེ་སློང་དཔས་བྱིན་དེས་ཀྱང་བུ་མོ་དེའི་ཁྱིམ་ཐབ་ཀྱིས་བདག་གསད་པར་བྱས་ཞེས་ཐོས་ནས། ||| “When the monk Vīradatta heard that the girl’s suitor intended to kill him
བདག་གིས་བུ་མོ་འདིའི་ལག་ཏུ་གང་གིས་ཚོང་དཔོན་གྱི་བུ་དེ་འཆི་བར་འགྱུར་བའི་དུག་བསྐུར་གོར་མ་ཆག་སྙམ་མོ། ། ||| he thought, ‘I must send some poison with the girl to bring death to that merchant’s son.’
དེ་ནས་དགེ་སློང་དཔས་བྱིན་དེས་བུ་མོ་དེའི་ལག་ཏུ་དུག་བྱིན་ཏེ། དེ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ། ། ||| So the monk Vīradatta passed some poison to the girl and said to her,
གལ་ཏེ་བདག་ཁྱོད་ཀྱི་སྙིང་དུ་སྡུག་ན་ནི་དུག་འདིས་ཁྱིམ་ཐབ་འདི་གསོད་ཅིག ། ||| ‘If you love me, kill your suitor with this poison.’
དེ་ནས་བུ་མོ་དེས་དགེ་སློང་དེ་ལས་དུག་དེ་བླངས་ནས་ཁ་ཟས་དང་སྦྱར་ཏེ་བྲན་མོའི་ལག་ཏུ་བསྐུར་ནས་ཁྱོད་སོང་ལ་ངའི་ཁྱིམ་ཐབ་དེ་ལ་འདི་བྱིན་ཅིག་ཅེས་བྱས་སོ། ། ||| “The girl took the poison from the monk, mixed it with food, and sent it with the maid, telling her, ‘Go and offer this to my suitor.’
དེ་ནས་བྲན་མོ་དེས་དུག་དང་སྦྱར་བའི་ཁ་ཟས་དེ་ཚོང་དཔོན་གྱི་བུ་དེ་ལ་བྱིན་ནོ། །དེ་ནས་ཚོང་དཔོན་གྱི་བུ་དེས་ཁ་ཟས་དུག་དང་སྦྱར་བ་དེ་ཟོས་ནས་ཤིའོ། ། ||| The maid offered the food mixed with poison to the girl’s suitor; the merchant’s son ate the food mixed with poison, and he died.
དེ་ནས་དགེ་སློང་དཔས་བྱིན་དེས་ཚོང་དཔོན་གྱི་བུ་དེ་ཤིའོ་ཞེས་ཐོས་སོ། །ཐོས་ནས་ཀྱང་ ||| “As soon as the monk Vīradatta learned that the merchant’s son had died,
འགྱོད་པ་ཆེན་པོ་སྐྱེས་ཏེ། ||| he felt deep distress,
